Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick
2021,Divine Deablo,DB,Virginia Tech,6-3,226.0,4.42,34.0,19.0,126.0,7.12,4.4,True,3,80
2021,Bryson Denley,RB,Bowling Green,5-7,189.0,4.56,27.5,13.0,110.0,7.25,4.57,False,,
2021,Jon Dietzen,OL,Wisconsin,6-4,312.0,5.32,27.0,19.0,106.0,7.64,4.85,False,,
2021,Victor Dimukeje,DE,Duke,6-1,262.0,4.87,34.5,28.0,115.0,7.25,4.35,True,6,210
2021,Brett DioGuardi,LS,Florida,6-3,234.0,5.48,24.5,,98.0,7.88,4.95,False,,
2021,Gerrid Doaks,RB,Cincinnati,5-11,228.0,4.58,39.5,19.0,120.0,7.2,4.27,False,,
2021,Max Duffy,P,Kentucky,6-0,196.0,,,,,,,False,,
2021,DeVontres Dukes,WR,South Florida,6-3,216.0,4.81,33.0,16.0,122.0,7.07,4.41,False,,
2021,Keith Duncan,K,Iowa,,176.0,,,,,,,False,,
2021,Isaiah Dunn,DB,Oregon St.,5-11,189.0,4.39,35.5,13.0,127.0,6.93,4.21,False,,
2021,Wes Dvorak,DB,Iowa,5-11,198.0,4.52,41.5,,132.0,6.94,4.33,False,,
2021,Brennan Eagles,WR,Texas,6-3,225.0,4.55,36.5,,125.0,6.93,4.42,False,,
2021,Adrian Ealy,OL,Oklahoma,6-6,321.0,5.42,24.5,18.0,104.0,8.82,4.87,False,,
2021,Brandin Echols,DB,Kentucky,5-10,179.0,4.34,42.5,13.0,136.0,6.84,4.12,False,,
2021,Sam Ehlinger,QB,Texas,6-1,220.0,4.84,36.5,,114.0,7.15,4.44,True,6,218
2021,Liam Eichenberg,OL,Notre Dame,6-6,306.0,,26.5,33.0,105.0,7.53,4.58,True,2,42
2021,Milo Eifler,LB,Illinois,6-2,228.0,4.58,37.5,14.0,126.0,7.15,4.35,False,,
2021,D'Wayne Eskridge,WR,West. Michigan,5-8,190.0,4.38,35.0,,124.0,6.93,4.22,True,2,56
2021,Dorian Etheridge,LB,Louisville,6-1,233.0,4.87,35.0,,121.0,7.25,4.47,False,,
2021,Travis Etienne,RB,Clemson,5-10,215.0,4.45,33.5,18.0,128.0,,,True,1,25
2021,Chris Evans,RB,Michigan,5-11,211.0,4.5,40.5,20.0,127.0,6.83,4.12,True,6,202
2021,Dillon Faamatau,DL,Oklahoma,6-3,280.0,5.35,24.5,22.0,100.0,8.58,5.15,False,,
2021,Austin Faoliu,DT,Oregon,6-3,287.0,,,,,,,False,,
2021,Matt Farniok,OL,Nebraska,6-5,311.0,5.2,33.0,28.0,105.0,7.14,4.8,False,,
2021,Luke Farrell,TE,Ohio St.,6-5,251.0,4.79,36.5,22.0,118.0,7.14,4.36,True,5,145
2021,Simi Fehoko,WR,Stanford,6-3,222.0,4.44,34.5,16.0,120.0,6.78,4.26,True,5,179
2021,Demetric Felton,RB,UCLA,5-8,189.0,4.55,,,,,,True,6,211
2021,Parker Ferguson,OT,Air Force,6-3,306.0,5.19,31.0,24.0,105.0,7.75,4.9,False,,
2021,Justin Fields,QB,Ohio St.,6-2,227.0,4.45,,,,,,True,1,11
2021,Tony Fields,LB,West Virginia,6-0,222.0,4.64,34.0,17.0,114.0,7.15,4.48,True,5,153
2021,Paddy Fisher,LB,Northwestern,6-3,240.0,4.91,31.5,20.0,110.0,7.0,4.47,False,,
2021,Dez Fitzpatrick,WR,Louisville,6-1,208.0,4.43,35.0,,,7.09,4.26,True,4,109
2021,Thomas Fletcher,LS,Alabama,,,,,,,,,False,,
2021,Paris Ford,DB,Pittsburgh,6-0,197.0,4.85,28.5,,110.0,7.44,4.45,False,,
2021,Darrick Forrest,S,Cincinnati,5-11,206.0,4.42,39.0,21.0,132.0,6.91,4.23,True,5,163
2021,Miller Forristall,TE,Alabama,,,,,,,,,False,,
2021,Stone Forsythe,OL,Florida,6-8,307.0,5.14,27.5,25.0,103.0,7.47,4.65,True,6,208
2021,Feleipe Franks,QB,Arkansas,6-6,234.0,4.61,32.5,,117.0,7.16,4.22,False,,
2021,Pat Freiermuth,TE,Penn St.,6-5,251.0,,,26.0,,,,True,2,55
2021,Will Fries,OL,Penn St.,6-6,309.0,5.37,31.0,24.0,115.0,7.77,4.53,True,7,248
2021,Jake Funk,RB,Maryland,5-10,204.0,4.49,38.0,22.0,122.0,6.71,4.12,True,7,233
2021,Kenneth Gainwell,RB,Memphis,,201.0,4.42,,21.0,,,,True,5,150
2021,Bailey Gaither,WR,San Jose St.,6-0,188.0,4.45,31.0,9.0,121.0,7.07,4.39,False,,
2021,Blake Gallagher,LB,Northwestern,5-11,228.0,4.83,31.5,27.0,107.0,7.23,4.4,False,,
2021,Mark Gilbert,CB,Duke,6-0,186.0,4.47,36.0,13.0,130.0,7.05,4.37,False,,
2021,Tyree Gillespie,S,Missouri,,,4.38,,15.0,,7.06,,True,4,143
2021,Chauncey Golston,DL,Iowa,6-4,269.0,4.79,36.0,,119.0,7.52,4.65,True,3,84
2021,Tay Gowan,DB,Central Florida,6-0,186.0,4.44,35.5,13.0,118.0,6.88,4.25,True,6,223
2021,Ta'Quon Graham,DL,Texas,6-3,292.0,4.89,32.5,32.0,113.0,7.31,4.68,True,5,148
2021,Richie Grant,DB,Central Florida,5-11,197.0,4.49,34.5,12.0,129.0,6.78,4.27,True,2,40
2021,Noah Gray,TE,Duke,6-3,240.0,4.55,35.0,15.0,115.0,6.83,4.37,True,5,162
2021,Kendrick Green,OL,Illinois,6-1,305.0,4.89,35.5,25.0,119.0,7.79,4.67,True,3,87
2021,Trevon Grimes,WR,Florida,6-4,220.0,4.49,35.0,15.0,118.0,6.98,4.28,False,,
2021,Garrett Groshek,RB,Wisconsin,5-11,217.0,4.64,33.5,17.0,115.0,7.08,4.32,False,,
2021,Robert Hainsey,OL,Notre Dame,6-4,306.0,5.2,27.5,32.0,104.0,7.58,4.63,True,3,95
2021,Darren Hall,CB,San Diego St.,5-11,188.0,4.47,38.5,16.0,132.0,7.07,4.28,True,4,108
2021,Damar Hamlin,DB,Pittsburgh,6-0,200.0,4.6,35.0,18.0,118.0,6.93,4.4,True,6,212
2021,Mike Hampton,DB,South Florida,5-11,186.0,,,22.0,,,,False,,
2021,Noah Hannon,OL,Appalachian St.,6-0,238.0,5.15,29.5,15.0,108.0,7.37,4.68,False,,
2021,Adrian Hardy,WR,Louisiana Tech,6-1,205.0,4.61,37.5,12.0,124.0,6.96,4.5,False,,
2021,Bryce Hargrove,OL,Pittsburgh,6-3,310.0,5.46,27.0,26.0,97.0,8.06,5.03,False,,
2021,Darius Harper,OL,Cincinnati,6-6,300.0,5.05,30.5,16.0,105.0,7.7,4.54,False,,
2021,Scooter Harrington,TE,Stanford,6-4,250.0,5.19,29.0,,105.0,7.2,4.53,False,,
2021,Jacob Harris,WR,Central Florida,6-5,219.0,4.39,40.5,15.0,133.0,6.54,4.31,False,,
2021,Jaylen Harris,WR,Ohio St.,5-8,170.0,4.77,30.5,8.0,109.0,7.37,4.5,False,,
2021,Pressley Harvin,P,Georgia Tech,5-11,263.0,,,14.0,,,,False,,
2021,Blake Haubeil,K,Ohio St.,6-3,233.0,,,,,,,False,,
2021,Jake Hausmann,TE,Ohio St.,6-4,242.0,4.98,29.5,16.0,112.0,7.65,4.44,False,,
2021,Javian Hawkins,RB,Louisville,5-8,183.0,4.46,36.0,,116.0,6.98,4.23,False,,
2021,Daelin Hayes,DL,Notre Dame,6-3,253.0,4.71,32.5,26.0,119.0,7.17,4.29,True,5,171
2021,Damon Hazelton,WR,Missouri,,,4.6,37.5,,,,,False,,
2021,Jack Heflin,DL,Iowa,,304.0,5.3,29.0,,104.0,7.61,,False,,
2021,Brett Heggie,OL,Florida,6-4,310.0,5.5,26.0,21.0,105.0,7.66,4.69,False,,
2021,Justin Henderson,RB,Louisiana Tech,5-7,220.0,4.65,32.0,26.0,118.0,7.22,4.59,False,,
2021,Khalil Herbert,RB,Virginia Tech,5-8,210.0,4.46,33.0,22.0,115.0,6.96,4.31,True,6,217
2021,Grant Hermanns,OL,Purdue,6-7,300.0,,27.0,29.0,107.0,7.76,4.81,False,,
2021,Malik Herring,DL,Georgia,6-3,283.0,,,,,,,False,,
2021,Kylin Hill,RB,Mississippi St.,5-10,214.0,4.51,36.0,22.0,122.0,7.13,4.35,True,7,256
2021,Trey Hill,OL,Georgia,6-3,319.0,5.5,,,,,,True,6,190
2021,Justin Hilliard,LB,Ohio St.,6-0,229.0,4.81,34.5,27.0,114.0,7.2,4.34,False,,
2021,Nate Hobbs,DB,Illinois,5-11,196.0,4.48,40.5,17.0,135.0,6.85,4.17,False,,
2021,Darius Hodge,DL,Marshall,6-0,248.0,4.73,38.5,26.0,127.0,7.16,4.67,False,,
2021,Jevon Holland,S,Oregon,6-0,207.0,4.48,35.5,19.0,126.0,,4.14,True,2,36
2021,Jaycee Horn,DB,South Carolina,6-0,205.0,4.39,41.5,19.0,133.0,,,True,1,8
2021,Phil Hoskins,DT,Kentucky,6-4,313.0,5.23,30.5,20.0,103.0,7.87,4.85,False,,
2021,Chuba Hubbard,RB,Oklahoma St.,6-0,210.0,4.48,36.0,20.0,120.0,7.24,4.26,True,4,126
2021,Wyatt Hubert,DE,Kansas St.,6-2,258.0,4.93,32.5,,110.0,7.03,4.28,True,7,235
2021,James Hudson,OL,Cincinnati,6-4,313.0,5.27,28.5,22.0,98.0,8.05,4.79,True,4,110
2021,Talanoa Hufanga,S,USC,,,4.65,,,,,,True,5,180
2021,Justin Hughes,LB,Kansas St.,6-0,227.0,5.02,28.5,24.0,104.0,7.37,4.84,False,,
2021,Creed Humphrey,OL,Oklahoma,6-4,302.0,5.11,33.0,29.0,112.0,7.5,4.49,True,2,63
2021,Sadarius Hutcherson,OL,South Carolina,,321.0,4.95,,36.0,,,,False,,
2021,Josh Imatorbhebhe,WR,Illinois,6-0,218.0,4.53,46.5,24.0,134.0,7.1,4.38,False,,
2021,Alaric Jackson,OL,Iowa,6-6,321.0,5.2,25.0,,103.0,7.7,,False,,
2021,Deon Jackson,RB,Duke,5-11,218.0,4.41,36.0,18.0,123.0,7.15,4.37,False,,
2021,Drake Jackson,C,Kentucky,6-1,293.0,,31.0,,,,,False,,
2021,Tarron Jackson,DE,Coastal Carolina,6-2,254.0,4.68,29.0,25.0,118.0,7.45,4.51,True,6,191
2021,Warren Jackson,WR,Colorado St.,6-6,219.0,4.68,33.5,,123.0,7.81,4.53,False,,
2021,Jerry Jacobs,DB,Arkansas,5-10,208.0,4.53,34.5,20.0,120.0,6.95,4.33,False,,
2021,Brenden Jaimes,OL,Nebraska,6-5,298.0,,30.5,25.0,112.0,7.5,4.51,True,5,159
2021,Shemar Jean-Charles,DB,Appalachian St.,5-10,184.0,4.47,35.0,19.0,124.0,7.19,4.27,False,,
2021,Jermar Jefferson,RB,Oregon St.,5-10,206.0,4.57,31.0,13.0,115.0,7.38,4.38,True,7,257
2021,Teven Jenkins,OL,Oklahoma St.,6-5,317.0,5.01,32.5,36.0,106.0,7.72,4.66,True,2,39
2021,Adam Jewell,OL,Air Force,6-2,289.0,5.37,27.5,,107.0,,,False,,
2021,Sterling Johnson,DL,Coastal Carolina,6-3,288.0,5.22,28.0,25.0,103.0,7.56,4.81,False,,
2021,Jerome Johnson,DL,Indiana,6-2,296.0,5.12,27.5,21.0,113.0,7.7,4.66,False,,
2021,Jamar Johnson,DB,Indiana,6-2,205.0,4.58,35.0,17.0,122.0,7.22,4.41,True,5,164
2021,Josh Johnson,RB,La-Monroe,5-8,209.0,4.61,35.5,22.0,115.0,7.16,4.4,False,,
2021,Johnathon Johnson,WR,Missouri,,,,,,,,,False,,
2021,Mustafa Johnson,DE,Colorado,6-0,280.0,,29.0,27.0,103.0,7.18,4.51,False,,
2021,Patrick Johnson,DE,Tulane,6-6,240.0,4.59,35.0,16.0,119.0,6.97,4.41,True,7,234
2021,Zeandae Johnson,DE,California,6-3,270.0,4.89,27.5,22.0,108.0,,,False,,
2021,Jamal Jones,RB,Arkansas St.,5-6,198.0,4.67,28.0,23.0,112.0,7.39,4.65,False,,
2021,Ernest Jones,LB,South Carolina,6-1,230.0,4.65,38.5,,,,,True,3,103
2021,Mac Jones,QB,Alabama,6-2,217.0,4.72,32.0,,116.0,7.04,4.39,True,1,15
2021,Naquan Jones,DT,Michigan St.,6-3,313.0,5.42,25.0,20.0,100.0,,4.9,False,,
2021,Patrick Jones,DL,Pittsburgh,6-4,261.0,4.85,31.5,22.0,107.0,,,True,3,90
2021,Robert Jones,OL,Middle Tenn. St.,6-4,319.0,5.36,,,,,,False,,
2021,Brevin Jordan,TE,Miami (FL),6-2,247.0,4.64,31.0,17.0,116.0,,,True,5,147
2021,Kelvin Joseph,DB,Kentucky,5-11,197.0,4.34,35.0,,128.0,7.21,4.22,True,2,44
2021,Terrace Marshall Jr.,WR,LSU,6-2,205.0,4.4,39.0,19.0,125.0,,,False,,
2021,Asante Samuel Jr.,DB,Florida St.,5-10,180.0,4.45,35.0,12.0,124.0,6.95,4.13,False,,
2021,Thomas Graham Jr.,CB,Oregon,5-10,192.0,4.49,34.5,13.0,121.0,7.08,4.21,False,,
2021,Kary Vincent Jr.,CB,LSU,5-9,185.0,4.36,35.5,8.0,117.0,,,True,7,237
2021,Hunter Kampmoyer,TE,Oregon,6-4,243.0,4.83,31.0,21.0,113.0,7.28,4.54,False,,
2021,Xavier Kelly,DL,Arkansas,6-4,306.0,5.17,27.0,27.0,99.0,,,False,,
2021,Alex Kessman,K,Pittsburgh,6-2,189.0,,,,,,,False,,
2021,Devon Key,DB,Western Kentucky,5-11,208.0,4.56,38.0,20.0,123.0,7.13,4.15,False,,
2021,Cameron Kinley,CB,Navy,6-0,197.0,4.52,33.0,10.0,116.0,7.06,4.25,False,,
2021,Logan Klusman,LS,Kansas,6-0,235.0,5.16,31.5,,110.0,7.65,4.65,False,,
2021,Brenden Knox,RB,Marshall,5-10,215.0,4.67,35.0,23.0,112.0,7.19,4.39,False,,
2021,Ben Knutson,OL,Tulane,6-7,301.0,5.27,24.0,12.0,99.0,8.01,4.85,False,,
2021,Malcolm Koonce,DE,Buffalo,6-2,249.0,,,,,,,True,3,79
2021,Tommy Kraemer,OL,Notre Dame,6-5,309.0,,,,,,,False,,
2021,Adam Krumholz,WR,Wisconsin,6-0,193.0,4.6,35.5,11.0,118.0,7.03,4.28,False,,
2021,Bruno Labelle,TE,Cincinnati,6-4,247.0,4.73,36.0,19.0,123.0,7.36,4.43,False,,
2021,Trey Lance,QB,North Dakota St.,6-3,224.0,,,,,,,True,1,3
2021,Cole Van Lanen,OL,Wisconsin,6-4,305.0,5.11,30.0,22.0,107.0,7.34,4.64,True,6,214
2021,Nolan Laufenberg,OL,Air Force,6-4,312.0,5.34,29.5,,105.0,7.7,4.77,False,,
2021,Trevor Lawrence,QB,Clemson,6-5,213.0,,,,,,,True,1,1
2021,Alex Leatherwood,OL,Alabama,6-5,312.0,4.96,34.5,,118.0,,,True,1,17
2021,Richard LeCounte,DB,Georgia,5-10,196.0,4.79,32.5,,128.0,7.44,4.49,True,5,169
2021,Riley Lees,WR,Northwestern,5-11,192.0,4.47,35.0,7.0,119.0,6.78,4.16,False,,
2021,Deommodore Lenoir,CB,Oregon,5-10,199.0,4.48,34.5,15.0,121.0,7.02,4.35,True,5,172
2021,Walker Little,OT,Stanford,6-7,313.0,5.3,29.5,24.0,111.0,7.44,4.59,True,2,45
2021,Jeremiah Littles,DL,South Alabama,6-0,278.0,5.15,26.0,17.0,98.0,7.9,4.87,False,,
2021,Roy Lopez,DL,Arizona,6-1,304.0,5.19,31.0,36.0,105.0,7.39,4.51,False,,
2021,Isaiahh Loudermilk,DE,Wisconsin,6-6,274.0,5.08,28.5,21.0,112.0,7.52,4.55,True,5,156
2021,Blake Lynch,K,Kansas St.,5-4,144.0,,,,,,,False,,
2021,Artayvious Lynn,TE,TCU,6-4,271.0,,,,,,,False,,
2021,Branden Mack,WR,Temple,6-5,217.0,4.66,31.0,11.0,115.0,7.13,4.37,False,,
2021,CJ Marable,RB,Coastal Carolina,5-6,195.0,4.59,36.0,17.0,116.0,7.25,4.39,False,,
2021,Jonathan Marshall,DL,Arkansas,6-3,310.0,4.88,32.0,36.0,114.0,,,False,,
2021,Ben Mason,TE,Michigan,6-2,246.0,4.73,37.5,29.0,117.0,6.96,4.42,False,,
2021,Mac McCain,DB,North Carolina A&T,5-11,186.0,4.45,35.5,13.0,123.0,6.94,4.12,False,,
2021,Khalil McClain,WR,Troy,6-2,214.0,4.7,32.0,15.0,114.0,7.72,4.5,False,,
2021,Jaylon McClain-Sapp,DB,Marshall,5-9,183.0,4.49,41.0,14.0,125.0,7.21,4.46,False,,
2021,Nick McCloud,CB,Notre Dame,6-0,193.0,4.45,34.0,12.0,,6.88,4.16,False,,
2021,Sandon McCoy,RB,Army,5-10,215.0,4.78,32.0,18.0,114.0,7.47,4.56,False,,
2021,Greg McCrae,RB,Central Florida,5-9,182.0,4.57,37.5,,124.0,6.89,4.34,False,,
2021,Tre' McKitty,TE,Georgia,6-4,247.0,,,,,,,True,3,97
2021,Romeo McKnight,DE,Charlotte,6-4,252.0,4.98,38.0,,118.0,7.06,4.2,False,,
2021,Isaiah McKoy,WR,Kent St.,6-2,200.0,4.68,29.5,12.0,114.0,7.09,4.36,False,,
2021,Racey McMath,WR,LSU,6-2,217.0,4.36,34.0,,124.0,7.38,4.38,True,6,205
2021,Joshua McMillon,LB,Alabama,,,,,,,,,False,,
2021,Zech McPhearson,DB,Texas Tech,5-10,191.0,4.48,40.5,14.0,130.0,6.88,4.0,False,,
2021,Evan McPherson,K,Florida,5-11,185.0,,,,,,,False,,
2021,Trae Meadows,DB,Western Kentucky,6-0,183.0,4.65,29.0,6.0,118.0,7.3,4.39,False,,
2021,Quinn Meinerz,OL,Wisconsin–Whitewater,6-2,320.0,4.99,32.0,,111.0,7.54,4.58,True,3,98
2021,Ifeatu Melifonwu,DB,Syracuse,6-2,205.0,4.48,41.5,16.0,134.0,7.01,4.34,True,3,101
2021,Jordan Meredith,OL,Western Kentucky,6-2,302.0,5.11,32.0,25.0,109.0,7.41,4.62,False,,
2021,Forrest Merrill,DL,Arkansas St.,6-0,322.0,5.27,26.5,36.0,101.0,8.24,4.81,False,,
2021,Scott Meyer,LS,Vanderbilt,6-1,237.0,,,,102.0,7.54,4.65,False,,
2021,Davis Mills,QB,Stanford,6-3,217.0,4.82,32.0,,110.0,6.95,4.4,True,3,67
2021,Dedrick Mills,RB,Nebraska,5-9,217.0,4.65,32.5,13.0,117.0,7.06,4.35,False,,
2021,Dax Milne,WR,BYU,,,4.54,31.0,14.0,114.0,,4.19,True,7,258
2021,Andre Mintze,LB,Vanderbilt,6-2,253.0,4.59,,18.0,119.0,,,False,,
2021,Elijah Mitchell,RB,Louisiana,5-10,201.0,4.38,37.5,17.0,128.0,6.94,4.19,True,6,194
2021,Trevon Moehrig,S,TCU,,,4.5,33.0,,,,4.19,True,2,43
2021,Elijah Molden,DB,Washington,5-9,192.0,4.62,36.5,13.0,125.0,,,True,3,100
2021,Briley Moore,TE,Kansas St.,6-4,240.0,4.66,37.5,26.0,123.0,7.24,4.37,False,,
2021,Jaylon Moore,OT,West. Michigan,6-4,311.0,5.25,30.0,27.0,106.0,7.77,4.67,False,,
2021,David Moore,QB,Central Michigan,6-0,200.0,4.86,29.5,,112.0,7.62,4.75,False,,
2021,Elijah Moore,WR,Mississippi,,,4.35,36.0,17.0,121.0,6.63,4.07,True,2,34
2021,Rondale Moore,WR,Purdue,5-7,180.0,4.28,42.5,,,6.65,4.06,True,2,49
2021,Quintin Morris,TE,Bowling Green,6-2,243.0,4.6,34.0,22.0,119.0,7.12,4.55,False,,
2021,Jimmy Morrissey,OL,Pittsburgh,6-3,303.0,5.31,31.0,26.0,105.0,7.39,4.47,True,7,230
2021,E.J. Muhammad,DB,Nevada,5-10,184.0,4.72,31.0,,116.0,7.35,4.4,False,,
2021,Israel Mukuamu,DB,South Carolina,,,,36.0,34.0,,,,True,6,227
2021,Josh Myers,C,Ohio St.,6-5,310.0,,,29.0,,,,True,2,62
2021,Jonathan Nance,WR,Missouri,,,,,,,,,False,,
2021,Hamsah Nasirildeen,DB,Florida St.,6-3,215.0,,32.0,17.0,,7.05,4.31,True,6,186
2021,Lorenzo Neal,DT,Purdue,,318.0,5.59,,27.0,,,,False,,
2021,Ryan Neuzil,OL,Appalachian St.,6-2,301.0,5.09,29.0,30.0,102.0,7.41,4.53,False,,
2021,Royce Newman,OL,Mississippi,6-5,310.0,5.14,28.0,23.0,104.0,7.91,4.75,False,,
2021,Jamie Newman,QB,Georgia,6-2,234.0,,,,,,,False,,
2021,Dazz Newsome,WR,North Carolina,5-10,190.0,4.59,34.0,12.0,121.0,7.38,4.38,True,6,221
2021,Greg Newsome,DB,Northwestern,6-0,192.0,4.39,40.0,18.0,123.0,6.9,4.26,True,1,26
2021,Nick Niemann,LB,Iowa,6-3,234.0,4.45,33.5,,121.0,6.67,4.14,False,,
2021,Daviyon Nixon,DT,Iowa,6-3,313.0,4.9,28.5,,106.0,7.68,4.7,True,5,158
2021,Tre Nixon,WR,Central Florida,6-0,187.0,4.44,35.5,18.0,125.0,6.81,4.27,True,7,242
2021,Tre Norwood,DB,Oklahoma,5-11,192.0,4.58,33.5,12.0,123.0,7.65,4.45,True,7,245
2021,Antonio Nunn,WR,Buffalo,5-11,204.0,4.5,33.5,15.0,120.0,7.12,4.32,False,,
2021,Dayo Odeyingbo,DL,Vanderbilt,6-5,276.0,,,,,,,True,2,54
2021,Nick Oelrich,DB,Florida,6-0,203.0,4.68,33.5,13.0,117.0,7.28,4.4,False,,
2021,Amen Ogbongbemiga,LB,Oklahoma St.,6-0,231.0,4.66,32.0,24.0,112.0,7.32,4.28,False,,
2021,Adetokunbo Ogundeji,DL,Notre Dame,6-4,260.0,4.75,32.0,22.0,120.0,7.17,4.64,True,5,182
2021,Azeez Ojulari,OLB,Georgia,6-2,249.0,4.63,30.0,26.0,127.0,7.27,4.34,True,2,50
2021,Levi Onwuzurike,DL,Washington,6-2,290.0,4.89,30.0,29.0,109.0,,,True,2,41
2021,Joseph Ossai,LB,Texas,6-3,256.0,4.63,41.5,19.0,131.0,,,True,3,69
2021,Jayson Oweh,DE,Penn St.,6-5,257.0,4.36,39.5,21.0,134.0,6.83,4.21,True,1,31
2021,Jeremiah Owusu-Koramoah,LB,Notre Dame,6-1,221.0,,36.5,,124.0,6.8,4.15,True,2,52
2021,JR Pace,DB,Northwestern,6-1,205.0,4.72,35.5,12.0,120.0,6.94,4.24,False,,
2021,AJ Parker,DB,Kansas St.,5-11,182.0,4.53,33.5,10.0,117.0,7.02,4.37,False,,
2021,Micah Parsons,LB,Penn St.,6-3,246.0,4.39,34.0,19.0,126.0,6.89,4.4,True,1,12
2021,Jarrett Patterson,OL,Notre Dame,5-6,195.0,4.52,,,,,,False,,
2021,Riley Patterson,K,Memphis,5-10,181.0,,,,,,,False,,
2021,Jaret Patterson,RB,Buffalo,5-6,195.0,4.59,30.0,19.0,117.0,7.03,4.35,False,,
2021,Kwity Paye,DL,Michigan,6-2,261.0,4.52,35.3,36.0,118.0,,,True,1,21
2021,Josh Pederson,TE,La-Monroe,6-4,234.0,4.81,28.5,19.0,110.0,7.31,4.43,False,,
2021,Ronnie Perkins,DE,Oklahoma,6-2,253.0,4.71,32.0,25.0,115.0,,4.69,True,3,96
2021,Jordyn Peters,DB,Auburn,6-0,202.0,4.7,39.5,7.0,124.0,7.14,4.47,False,,
2021,Jaelan Phillips,DL,Miami (FL),6-5,260.0,4.56,36.0,21.0,125.0,,,True,1,18
2021,Whop Philyor,WR,Indiana,5-9,184.0,4.57,31.0,14.0,120.0,7.2,4.34,False,,
2021,Nick Pickett,S,Oregon,6-0,201.0,4.65,35.5,18.0,119.0,7.4,4.43,False,,
2021,Jason Pinnock,DB,Pittsburgh,6-0,204.0,4.49,39.5,15.0,128.0,6.9,4.1,False,,
2021,Kyle Pitts,TE,Florida,6-5,245.0,4.44,33.5,22.0,129.0,7.12,4.3,True,1,4
2021,Kyle Poland,LS,West Virginia,6-1,237.0,4.97,32.5,12.0,111.0,7.47,4.5,False,,
2021,Elijah Ponder,DT,Cincinnati,6-1,268.0,5.06,30.0,27.0,101.0,7.45,4.53,False,,
2021,Cornell Powell,WR,Clemson,6-0,204.0,4.53,36.5,16.0,128.0,7.03,4.21,True,5,181
2021,Blake Proehl,WR,East Carolina,6-1,186.0,4.47,36.0,12.0,126.0,7.0,4.06,False,,
2021,Dillon Radunz,OT,North Dakota St.,6-5,301.0,5.16,32.0,24.0,112.0,7.27,4.57,True,2,53
2021,Trey Ragas,RB,Louisiana,5-10,214.0,4.6,33.5,23.0,117.0,7.19,4.5,False,,
2021,John Raine,TE,Northwestern,6-1,231.0,5.05,31.0,15.0,107.0,7.32,4.54,False,,
2021,Peyton Ramsey,QB,Northwestern,6-1,215.0,4.77,28.0,,108.0,7.28,4.41,False,,
2021,Hamilcar Rashed,OLB,Oregon St.,6-2,251.0,4.58,35.5,25.0,128.0,7.51,4.44,False,,
2021,Jon Rhattigan,LB,Army,6-0,236.0,4.77,32.0,22.0,111.0,7.41,4.3,False,,
2021,Monty Rice,LB,Georgia,6-0,233.0,4.58,32.0,,121.0,7.34,4.33,True,3,92
2021,Curtis Robinson,LB,Stanford,6-3,236.0,4.6,37.5,22.0,117.0,7.0,4.26,False,,
2021,Aaron Robinson,DB,Central Florida,5-11,186.0,4.39,37.0,15.0,123.0,6.89,4.29,True,3,71
2021,Quincy Roche,DL,Miami (FL),,,,32.5,23.0,119.0,,,True,6,216
2021,Robert Rochell,DB,Central Arkansas,5-11,193.0,4.41,43.0,9.0,133.0,6.84,4.08,True,4,130
2021,Amari Rodgers,WR,Clemson,5-9,212.0,4.52,33.0,19.0,121.0,7.07,4.31,True,3,85
2021,Asim Rose,RB,Kentucky,6-1,215.0,4.51,34.0,24.0,120.0,7.25,4.62,False,,
2021,Zach Von Rosenberg,P,LSU,6-4,235.0,,,,,,,False,,
2021,Larry Rountree,RB,Missouri,,,4.62,30.0,,,6.96,,True,6,198
2021,Gregory Rousseau,DL,Miami (FL),6-6,266.0,4.68,30.0,21.0,115.0,,,True,1,30
2021,Dionte Ruffin,DB,Western Kentucky,5-10,180.0,4.54,36.5,8.0,127.0,7.05,4.27,False,,
2021,Chris Rumph,DE,Duke,6-2,244.0,,,18.0,,,,True,4,118
2021,K.J. Sails,DB,South Florida,5-10,177.0,4.67,32.5,9.0,114.0,7.08,4.44,False,,
2021,Teton Saltes,OL,New Mexico,6-4,300.0,5.04,30.5,22.0,105.0,7.76,4.64,False,,
2021,Cameron Sample,DE,Tulane,6-2,267.0,4.72,37.0,23.0,116.0,7.39,4.48,False,,
2021,Foster Sarell,OL,Stanford,6-6,318.0,5.54,27.0,26.0,97.0,7.63,4.69,False,,
2021,Mekhi Sargent,RB,Iowa,5-8,208.0,4.62,33.5,,114.0,7.08,4.39,False,,
2021,Thomas Schaffer,DE,Stanford,6-6,302.0,,,23.0,,,,False,,
2021,Ry Schneider,OL,Oklahoma St.,6-2,312.0,5.67,23.5,26.0,85.0,8.51,5.37,False,,
2021,Anthony Schwartz,WR,Auburn,6-0,186.0,4.27,32.0,,123.0,7.13,4.25,True,3,91
2021,Jordon Scott,DT,Oregon,6-0,311.0,,,23.0,,,,False,,
2021,Stevie Scott,RB,Indiana,6-0,225.0,4.66,31.0,18.0,119.0,7.14,4.57,False,,
2021,Trey Sermon,RB,Ohio St.,6-0,215.0,4.57,37.0,,125.0,6.83,4.28,True,3,88
2021,Penei Sewell,OL,Oregon,6-4,331.0,5.13,28.0,30.0,109.0,7.76,4.68,True,1,7
